,unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,MA_50,MA_200,MA_21,slowk,slowd,k,d,j,SMMA_21,upper,middle,lower,Bollinger_Rank,direction_MA,kdj_cross,buy_signal,sell_signal,usdt,btc,com,profit,profit_percent,cum_profit,cum_profit_percent
4268,1610254500000,2021-01-10 04:55:00,BTC/USDT,40398.7,40404.53,40370.0,40379.88,31.861535,1286930.52133092,1027,40410.20639999998,40735.98934999999,40331.33428571432,87.82250902856138,85.43513404047212,83.18020174158524,78.5103583572964,92.51988851016293,40374.29902009426,40474.803929860376,40332.537,40190.27007013962,0.666387930232497,0,0,0.0,0.0,0.0,0.026088293129450695,0.0,0.0,0.0,0.0,0.0
4269,1610254560000,2021-01-10 04:56:00,BTC/USDT,40379.89,40450.0,40379.89,40437.53,33.577659,1357448.74912699,1162,40407.99699999998,40732.108449999985,40337.5366666667,90.2924663290928,87.68621665238254,86.38034792961643,81.13368821473641,96.87366735937647,40377.31001913738,40486.299171811246,40336.681500000006,40187.063828188766,0.8370206833829922,0,0,0.0,0.0,0.0,0.026088293129450695,0.0,0.0,0.0,0.0,0.0
4270,1610254620000,2021-01-10 04:57:00,BTC/USDT,40437.53,40440.9,40368.15,40397.72,33.56586,1356179.53147814,1163,40405.48639999998,40727.806849999986,40339.58809523813,81.04798522020985,86.38765352595466,80.8312684454843,81.0328816249857,80.4280420864815,40378.28192298798,40492.037378926085,40339.991,40187.94462107392,0.6898401014471518,0,-1,0.0,0.0,0.0,0.026088293129450695,0.0,0.0,0.0,0.0,0.0
4271,1610254680000,2021-01-10 04:58:00,BTC/USDT,40393.17,40440.71,40383.85,40392.01,21.419061,865593.23847427,880,40402.540199999974,40723.715199999984,40342.468095238124,76.3137073274293,82.55138629224398,76.02996969678559,79.36524431558566,69.35942045918543,40378.93564094094,40491.014703159424,40339.5915,40188.16829684058,0.6730860888763934,0,0,0.0,1.0,1053.788859387734,0.0,0.0,0.691078884999115,0.06562343001703062,53.788859387733964,5.385838462138028
4272,1610254740000,2021-01-10 04:59:00,BTC/USDT,40392.01,40414.88,40320.0,40342.46,25.650056,1035301.93252693,883,40398.73179999998,40719.65229999999,40339.728095238126,57.96715490457321,71.77628248407078,63.26697414356059,73.99915425824396,41.80261391419384,40377.19870565803,40476.02927402567,40334.111,40192.192725974324,0.5294148165813081,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4273,1610254800000,2021-01-10 05:00:00,BTC/USDT,40342.46,40361.05,40260.0,40337.01,54.938577,2214283.37796752,1501,40395.36939999998,40715.509349999986,40334.24904761908,48.23331139462304,60.838057875541836,55.688509078163555,67.89560586488382,31.274315504723035,40375.28495776955,40470.74322795536,40331.389500000005,40192.03577204465,0.5201663065727163,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4274,1610254860000,2021-01-10 05:01:00,BTC/USDT,40337.0,40419.99,40328.53,40419.99,29.0018,1171060.91412082,1032,40394.41059999998,40711.654399999985,40335.60857142861,54.159275047458216,53.45324711555148,65.19409377140693,66.99510183372486,61.59207764677106,40377.41376930434,40476.673659344124,40333.349,40190.02434065588,0.80225433779672,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4275,1610254920000,2021-01-10 05:02:00,BTC/USDT,40419.99,40512.37,40419.99,40512.36,50.945807,2061930.39398899,1544,40393.357999999986,40707.894149999986,40341.873333333366,74.91095988971918,59.10118211060013,76.79474170223578,70.26164845656183,89.86092819358367,40383.83978028984,40507.01186576516,40343.838,40180.664134234845,1.0163878394673072,0,1,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4276,1610254980000,2021-01-10 05:03:00,BTC/USDT,40512.36,40512.36,40450.02,40469.07,38.698148,1566200.62123451,1249,40391.98119999999,40704.05754999999,40349.80142857146,89.01465079467634,72.6949619106179,78.81071168890418,73.11133620067595,90.20946266536063,40387.8983621808,40507.422501211906,40359.192500000005,40210.9624987881,0.8706317854066545,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4277,1610255040000,2021-01-10 05:04:00,BTC/USDT,40469.06,40476.0,40425.32,40425.33,19.233167,778038.7993746,896,40388.74239999999,40699.79494999999,40362.34190476193,82.78321512065588,82.23627526835047,74.37745983788022,73.53337741307737,76.06562468748592,40389.680821124566,40498.87466118107,40370.8965,40242.918338818934,0.7126671437440976,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4278,1610255100000,2021-01-10 05:05:00,BTC/USDT,40425.33,40475.0,40425.33,40462.63,28.468959,1151718.0976815,883,40386.84639999999,40695.531149999995,40375.26476190479,76.21481686941065,82.67089426158095,76.34858749530609,74.47178077382029,80.10220093827769,40393.15459154721,40502.03098539331,40381.615000000005,40261.199014606704,0.836396366875136,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4279,1610255160000,2021-01-10 05:06:00,BTC/USDT,40462.62,40475.0,40446.54,40475.0,25.686598,1039206.76413449,729,40384.92159999999,40691.48054999999,40386.06190476193,76.99805840630756,78.66536346545803,79.29651708784796,76.08002621182952,85.72949883988483,40397.051991949724,40512.73814620194,40389.543,40266.347853798055,0.8468359048006664,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4280,1610255220000,2021-01-10 05:07:00,BTC/USDT,40474.99,40564.47,40474.99,40501.66,51.832106,2099914.49235529,1569,40383.581799999985,40687.44599999999,40394.88190476193,81.61797628034374,78.27695051868731,79.32124797787894,77.16043346717932,83.64287699927817,40402.0333256664,40528.61227904183,40396.76700000001,40264.921720958184,0.8977882286051472,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4281,1610255280000,2021-01-10 05:08:00,BTC/USDT,40501.65,40510.84,40481.23,40497.31,23.246273,941196.14598645,835,40382.062799999985,40683.76224999999,40401.554761904794,80.83502786680647,79.81702085115258,78.86149784176797,77.72745492537554,81.12958367455283,40406.57031015848,40540.82242176967,40404.721,40268.619578230326,0.8401470711918452,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4282,1610255340000,2021-01-10 05:09:00,BTC/USDT,40497.31,40517.79,40475.12,40478.64,26.19161,1060642.01757366,957,40380.670199999986,40680.16159999999,40408.240952380984,73.64493821430217,78.69931412048412,73.78170099965158,76.41220361680088,68.52069576535297,40410.002200150935,40546.01251641159,40412.8655,40279.71848358841,0.7469995264357819,0,-1,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4283,1610255400000,2021-01-10 05:10:00,BTC/USDT,40478.65,40515.43,40429.61,40500.03,28.720587,1162511.45791912,1172,40379.635999999984,40676.57459999999,40417.01619047622,65.65425866043684,73.37807491384848,67.65402436521602,73.49281053293926,55.97645202976955,40414.289238238984,40547.90067850294,40423.565,40299.22932149706,0.8074942000585495,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4284,1610255460000,2021-01-10 05:11:00,BTC/USDT,40500.02,40517.16,40455.02,40509.78,30.109779,1219108.3947988,1200,40379.19779999999,40673.086299999995,40427.670476190506,59.90595596118541,66.4017176119748,65.33504606740793,70.77355571109548,54.45802678003284,40418.83641737046,40558.14963922141,40430.265,40302.38036077859,0.8108856563388057,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4285,1610255520000,2021-01-10 05:12:00,BTC/USDT,40509.78,40509.79,40444.25,40476.41,30.349756,1228400.36932795,1026,40378.54619999999,40669.4433,40432.46238095241,50.93717830412421,58.83246430858214,55.795288826350344,65.78080008284711,35.824266313356816,40421.578016543295,40552.986724315255,40439.009999999995,40325.033275684735,0.6640685860411297,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4286,1610255580000,2021-01-10 05:13:00,BTC/USDT,40478.1,40485.31,40463.27,40467.88,13.610068,550851.91505279,822,40377.679199999984,40666.12755,40440.384761904796,42.66452463073566,51.169219632015086,47.39042924295998,59.6506764695514,22.869934789777147,40423.78287289837,40553.41789580608,40444.07,40334.72210419392,0.6088726940032881,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4287,1610255640000,2021-01-10 05:14:00,BTC/USDT,40468.91,40468.92,40404.0,40442.23,24.590541,994401.5254238,977,40376.29099999999,40663.14845,40443.98238095241,30.373417367616636,41.3250401008255,39.53487538945155,52.94540944285145,12.713807282651757,40424.66130752226,40553.50494504774,40446.246499999994,40338.98805495225,0.4812765325928287,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4288,1610255700000,2021-01-10 05:15:00,BTC/USDT,40443.94,40482.23,40442.47,40479.76,17.933641,725693.57774432,787,40376.77519999999,40659.91555,40447.84238095241,33.87193150521396,35.63662450118874,42.09368917864342,49.32816935478211,27.624728826366052,40427.285054783104,40554.722629961805,40451.2405,40347.758370038195,0.6377991543589632,0,0,0.0,0.0,1053.788859387734,0.0,0.0,0.0,0.0,0.0,0.0
4289,1610255760000,2021-01-10 05:16:00,BTC/USDT,40479.76,40479.76,40448.4,40461.74,21.748196,880032.50338945,853,40378.058799999984,40656.7399,40451.740476190505,40.59256014988489,34.94596967423848,44.97665812249296,47.87766561068573,39.174643146107414,40428.925766460095,40555.82418575947,40452.450999999994,40349.07781424052,0.544929446315109,0,0,1.0,0.0,0.0,0.02603248782571176,0.0,0.0,0.0,0.0,0.0
4290,1610255820000,2021-01-10 05:17:00,BTC/USDT,40460.01,40565.28,40459.89,40531.11,39.229352,1589579.76853151,1438,40381.02739999999,40653.595499999996,40456.19666666669,58.92238560494665,44.46229242001515,56.2555200975353,50.67028377296892,67.42599274666806,40433.79168234295,40564.81189296912,40459.120500000005,40353.42910703089,0.8405646286686421,0,1,0.0,0.0,0.0,0.02603248782571176,0.0,0.0,0.0,0.0,0.0
4291,1610255880000,2021-01-10 05:18:00,BTC/USDT,40526.1,40590.27,40526.09,40567.55,47.208227,1915102.76349826,1171,40384.33679999999,40650.8152,40464.28380952384,72.45283070734125,57.32259215405759,66.77123075309385,56.03726609967723,88.23916005992707,40440.1611260409,40579.13277250296,40467.8975,40356.662227497036,0.947935703116784,0,0,0.0,0.0,0.0,0.02603248782571176,0.0,0.0,0.0,0.0,0.0
4292,1610255940000,2021-01-10 05:19:00,BTC/USDT,40567.55,40578.97,40530.01,40533.14,21.400207,867839.39911555,789,40387.86659999999,40647.7731,40471.00428571432,78.64845469614188,70.00789033614325,67.62397649426056,59.89950289787168,83.07292368703834,40444.58869146752,40575.27905281545,40477.4315,40379.58394718455,0.7846698685713225,0,0,0.0,0.0,0.0,0.02603248782571176,0.0,0.0,0.0,0.0,0.0
4293,1610256000000,2021-01-10 05:20:00,BTC/USDT,40533.14,40539.93,40477.94,40489.0,26.08452,1056645.56842366,898,40392.02639999999,40645.28319999999,40477.98238095242,67.58826792648847,72.89651777665719,60.293545575726945,60.03085045715677,60.81893581286731,40446.70351568335,40557.197133749825,40485.031,40412.86486625018,0.5274990483330907,0,0,0.0,0.0,0.0,0.02603248782571176,0.0,0.0,0.0,0.0,0.0
4294,1610256060000,2021-01-10 05:21:00,BTC/USDT,40489.0,40496.07,40445.77,40465.48,24.417306,988003.55977295,854,40397.691799999986,40642.549699999996,40484.100000000035,49.32266781195912,65.18646347819649,51.19764762402559,57.0864495127797,39.42004384651737,40447.597633984136,40553.457175002695,40487.3055,40421.15382499731,0.33503441145586654,0,-1,0.0,0.0,0.0,0.02603248782571176,0.0,0.0,0.0,0.0,0.0
4295,1610256120000,2021-01-10 05:22:00,BTC/USDT,40465.48,40552.24,40465.48,40550.53,66.722287,2703834.97446021,1175,40403.30279999999,40640.2676,40490.316190476224,52.43463789123467,56.448524543227414,60.353557820823944,58.17548561546112,64.7097022315496,40452.49917522298,40560.41862948713,40489.214,40418.00937051287,0.9305618921244398,0,1,0.0,1.0,1053.4171154615829,0.0,0.0,-0.37174392615111174,-0.03527688899340805,53.41711546158285,5.35056157314462
4296,1610256180000,2021-01-10 05:23:00,BTC/USDT,40550.53,40660.0,40522.57,40635.24,79.391424,3224180.31010343,2266,40409.96479999999,40638.327900000004,40496.16761904765,66.76296395557695,56.173423219590234,69.77492585777816,62.04196569623347,85.24084618086754,40461.20111925998,40593.35147043766,40497.5225,40401.69352956234,1.2185587999695302,0,0,1.0,0.0,0.0,0.02597788772333143,0.0,0.0,0.0,0.0,0.0
4297,1610256240000,2021-01-10 05:24:00,BTC/USDT,40635.23,40665.23,40565.0,40568.73,62.412498,2535657.81323912,1364,40415.70699999999,40636.50585,40500.91333333337,74.43715785787104,64.54491990156087,65.19276171435382,63.092231035606915,69.39382307184763,40466.321542152364,40599.22818859034,40504.6925,40410.15681140965,0.838694840831495,0,0,0.0,0.0,0.0,0.02597788772333143,0.0,0.0,0.0,0.0,0.0
4298,1610256300000,2021-01-10 05:25:00,BTC/USDT,40568.73,40605.15,40500.0,40514.03,41.047328,1664614.4267266,1351,40419.84199999999,40634.29245000001,40505.13714285718,58.58323777685893,66.59445319676895,53.82971380003065,60.004725290414825,41.479690819262316,40468.59337347844,40599.75610715541,40507.2625,40414.768892844586,0.5365836094414111,0,-1,0.0,0.0,0.0,0.02597788772333143,0.0,0.0,0.0,0.0,0.0
4299,1610256360000,2021-01-10 05:26:00,BTC/USDT,40516.06,40574.49,40505.86,40542.99,32.576794,1320774.72958342,937,40423.60899999999,40632.106250000004,40508.96380952385,43.81056532701521,58.94365365391505,50.653024060738915,56.88749154718952,38.184089087837705,40472.13606997946,40603.160675184765,40510.662,40418.16332481523,0.6747484487503492,0,0,0.0,1.0,1052.5216576717596,0.0,0.0,-0.8954577898232401,-0.08500505418794826,52.52165767175961,5.2655565189566715
4300,1610256420000,2021-01-10 05:27:00,BTC/USDT,40546.77,40571.2,40519.49,40546.38,26.355501,1068410.3662231,800,40427.90599999999,40629.888150000006,40512.36285714289,40.41586925483727,47.603224119570456,49.05013111081638,54.275038068398466,38.60031719565221,40475.67149521853,40606.634213220044,40512.898,40419.16178677996,0.678596930950252,0,0,0.0,0.0,1052.5216576717596,0.0,0.0,0.0,0.0,0.0,0.0
4301,1610256480000,2021-01-10 05:28:00,BTC/USDT,40546.38,40594.09,40541.12,40594.09,20.306862,823833.72190673,760,40431.78779999999,40627.73360000001,40516.76428571432,52.57601992770026,45.600818169850896,55.22811073720201,54.59272895799965,56.49887429560674,40481.31047163669,40617.85966752862,40517.737,40417.614332471385,0.8812972720596612,0,1,0.0,0.0,1052.5216576717596,0.0,0.0,0.0,0.0,0.0,0.0
4302,1610256540000,2021-01-10 05:29:00,BTC/USDT,40596.68,40608.79,40552.98,40559.86,33.468386,1358326.51141741,1037,40433.94359999999,40625.30685000001,40519.74285714289,55.13836993833274,49.376753040290076,54.147638696152306,54.44436553738387,53.55418501368918,40485.05092536827,40621.83224984734,40521.797999999995,40421.76375015265,0.69024484143225,0,-1,0.0,0.0,1052.5216576717596,0.0,0.0,0.0,0.0,0.0,0.0
4303,1610256600000,2021-01-10 05:30:00,BTC/USDT,40556.66,40556.66,40515.37,40516.38,18.135659,735133.90198942,809,40436.442399999985,40622.96865000001,40521.54000000003,48.350872306472745,52.0217540575019,44.59237656923198,51.16036921466657,31.4563912783628,40486.542786065016,40622.166794053795,40522.6155,40423.064205946204,0.46868197415579066,0,0,0.0,0.0,1052.5216576717596,0.0,0.0,0.0,0.0,0.0,0.0
4304,1610256660000,2021-01-10 05:31:00,BTC/USDT,40516.38,40516.39,40499.77,40499.77,21.439537,868474.1542381,902,40438.82179999999,40620.55730000001,40521.52761904765,25.82284897648164,43.1040304070957,29.728251046154654,44.01632982516259,1.1520934881387745,40487.17265339525,40622.03796243868,40522.115,40422.19203756132,0.3881888634270931,0,0,0.0,0.0,1052.5216576717596,0.0,0.0,0.0,0.0,0.0,0.0
4305,1610256720000,2021-01-10 05:32:00,BTC/USDT,40499.77,40566.68,40496.26,40531.81,25.642865,1039519.5215122,948,40443.406399999985,40618.236300000004,40522.5766666667,15.507030016632797,29.893583766529048,26.83191327560522,38.28819097531014,3.9193578761953916,40489.29824132881,40622.51850428703,40524.885,40427.251495712975,0.5354642601971821,0,0,0.0,0.0,1052.5216576717596,0.0,0.0,0.0,0.0,0.0,0.0
4306,1610256780000,2021-01-10 05:33:00,BTC/USDT,40531.81,40556.52,40500.0,40524.48,25.864679,1047987.79979463,761,40450.656399999985,40615.625700000004,40524.86571428574,15.37233159235826,18.900736861824218,26.247194531259385,34.274525493959885,10.19253260585839,40490.97356317029,40621.600536700134,40527.715000000004,40433.82946329987,0.4827715742290895,0,0,1.0,0.0,0.0,0.02596779314004876,0.0,0.0,0.0,0.0,0.0
4307,1610256840000,2021-01-10 05:34:00,BTC/USDT,40524.49,40527.0,40461.53,40491.81,35.794397,1449238.61602915,895,40456.667599999986,40612.80245,40526.00523809526,22.226421863533602,17.701927824174874,24.352219958681598,30.96709031553379,11.122479244977207,40491.013393495516,40616.92094170969,40530.194,40443.46705829031,0.2787077507673914,0,0,0.0,0.0,0.0,0.02596779314004876,0.0,0.0,0.0,0.0,0.0
4308,1610256900000,2021-01-10 05:35:00,BTC/USDT,40502.92,40561.41,40475.43,40510.61,31.939315,1294122.83026315,1176,40461.91459999999,40609.919250000006,40529.26142857146,26.322944683074326,21.307232712988718,27.344415370163905,29.7595320004105,22.51418210967072,40491.946565233826,40615.74123678625,40531.7365,40447.73176321375,0.37425411465930253,0,0,0.0,0.0,0.0,0.02596779314004876,0.0,0.0,0.0,0.0,0.0
4309,1610256960000,2021-01-10 05:36:00,BTC/USDT,40510.61,40534.95,40476.37,40484.27,32.796932,1328535.76456214,1057,40465.27119999999,40606.890450000006,40529.47619047622,23.11105074924129,23.88680576528306,23.376968660465476,27.63201088709549,14.866884207205445,40491.581014508396,40613.45026375408,40532.863,40452.275736245916,0.1985069492600829,0,0,0.0,0.0,0.0,0.02596779314004876,0.0,0.0,0.0,0.0,0.0
4310,1610257020000,2021-01-10 05:37:00,BTC/USDT,40484.28,40497.68,40429.17,40437.3,46.861114,1896060.51173881,1245,40466.87359999999,40603.6258,40528.31238095241,17.765701152824615,22.3998988617134,17.093386448402317,24.119136074197765,3.041887196811423,40488.996204293704,40619.40633119273,40528.1725,40436.93866880727,0.0019802478313642033,0,0,0.0,1.0,1051.287408463813,0.0,0.0,-1.2342492079465046,-0.11726592027348273,51.28740846381311,5.148290598683189
4311,1610257080000,2021-01-10 05:38:00,BTC/USDT,40437.3,40482.11,40434.0,40462.61,36.008457,1456716.41561531,864,40469.3612,40600.6117,40525.0504761905,14.762176222233094,18.546309374766324,19.501668099386197,22.57998008259391,13.345044132970777,40487.73971837495,40616.660165274385,40522.9255,40429.19083472561,0.17826470696066998,0,0,0.0,0.0,1051.287408463813,0.0,0.0,0.0,0.0,0.0,0.0
4312,1610257140000,2021-01-10 05:39:00,BTC/USDT,40462.61,40463.75,40437.14,40440.04,35.007168,1416005.21517418,1028,40471.846999999994,40597.38065000001,40518.978571428604,12.249777690249724,14.925885021769135,15.636071947963634,20.265344037717153,6.377527768456595,40485.468303214235,40618.86523681112,40518.2705,40417.675763188876,0.11116007417523346,0,0,0.0,0.0,1051.287408463813,0.0,0.0,0.0,0.0,0.0,0.0
4313,1610257200000,2021-01-10 05:40:00,BTC/USDT,40440.05,40479.88,40435.55,40479.88,30.397128,1229487.42384077,809,40475.72379999999,40594.488300000005,40516.44238095241,23.0334763532358,16.681810088572863,22.716487303053828,21.08239179282938,25.984678323502727,40485.20219353736,40619.048558864095,40517.8145,40416.580441135906,0.31263963716534565,0,1,0.0,0.0,1051.287408463813,0.0,0.0,0.0,0.0,0.0,0.0
4314,1610257260000,2021-01-10 05:41:00,BTC/USDT,40479.88,40498.41,40470.5,40488.08,13.168176,533091.73064777,903,40477.96979999999,40591.968400000005,40516.398571428595,29.77666318396041,21.686639075815304,29.993588833211817,24.052790806290194,41.87518488705506,40485.33923194035,40618.20417252559,40518.9445,40419.684827474404,0.3445264868668702,0,0,0.0,0.0,1051.287408463813,0.0,0.0,0.0,0.0,0.0,0.0
4315,1610257320000,2021-01-10 05:42:00,BTC/USDT,40488.08,40490.06,40450.0,40477.84,20.198113,817298.99098197,879,40481.496399999996,40589.35755000001,40516.98714285717,39.40980170919019,30.739980415462128,32.26382429574383,26.789801969441402,43.21186894834869,40484.98212565747,40615.022256129916,40515.31,40415.59774387008,0.31210935618997393,0,0,0.0,0.0,1051.287408463813,0.0,0.0,0.0,0.0,0.0,0.0
4316,1610257380000,2021-01-10 05:43:00,BTC/USDT,40477.84,40503.07,40453.54,40500.95,40.53748,1641019.55888701,1154,40484.1818,40586.83165000001,40514.626190476214,45.21072796934724,38.13239762083261,39.602581795064346,31.060728577982385,56.686288229228275,40485.74250062616,40590.863804444656,40508.5955,40426.32719555535,0.45353313738737866,0,0,0.0,0.0,1051.287408463813,0.0,0.0,0.0,0.0,0.0,0.0
4317,1610257440000,2021-01-10 05:44:00,BTC/USDT,40500.95,40500.95,40439.0,40470.69,52.702345,2132564.08635921,1354,40485.6216,40583.735450000015,40506.7904761905,43.44522274940359,42.68858414264701,39.48547994127518,33.868979032413314,50.71848175899892,40485.02571488206,40582.48493402804,40503.6935,40424.90206597196,0.2905641621635318,0,0,0.0,0.0,1051.287408463813,0.0,0.0,0.0,0.0,0.0,0.0
4318,1610257500000,2021-01-10 05:45:00,BTC/USDT,40471.51,40517.52,40464.39,40513.26,27.162114,1099900.4483168,975,40488.2892,40580.89590000001,40504.149047619074,62.90321375956071,50.519721492770515,58.049742711276515,41.929233592034386,90.29076094976078,40486.37020464958,40582.42591756537,40503.655,40424.884082434626,0.5609679326893198,0,0,0.0,0.0,1051.287408463813,0.0,0.0,0.0,0.0,0.0,0.0
4319,1610257560000,2021-01-10 05:46:00,BTC/USDT,40511.78,40555.55,40500.19,40529.99,35.774162,1450062.19430968,1209,40490.138399999996,40578.56215000001,40504.909047619076,71.13372036788287,59.160718958949055,65.0237006804083,49.62738928815903,95.81632346490683,40488.4473377615,40580.6152447211,40503.005,40425.394755278896,0.6738494711424587,0,0,1.0,0.0,0.0,0.02595016581507436,0.0,0.0,0.0,0.0,0.0
4320,1610257620000,2021-01-10 05:47:00,BTC/USDT,40529.99,40580.71,40529.99,40554.37,24.914713,1010454.49971528,1209,40493.2714,40576.23665000001,40505.450952380976,85.33479674777824,73.12391029174061,70.63396891139988,56.62958249590597,98.64274174238768,40491.58651215381,40582.0304546031,40503.4045,40424.7785453969,0.8241009934777727,0,0,0.0,0.0,0.0,0.02595016581507436,0.0,0.0,0.0,0.0,0.0
4321,1610257680000,2021-01-10 05:48:00,BTC/USDT,40550.44,40566.01,40547.73,40563.39,20.527895,832557.18183756,998,40496.699,40574.120700000014,40506.26095238098,82.96482012576185,79.81111241380766,76.44542540267658,63.23486346482951,102.86654927837073,40495.00572586076,40573.968801846284,40501.8695,40429.77019815372,0.9266372795894845,0,0,0.0,0.0,0.0,0.02595016581507436,0.0,0.0,0.0,0.0,0.0
4322,1610257740000,2021-01-10 05:49:00,BTC/USDT,40563.38,40594.68,40560.0,40581.38,52.286476,2121394.82873277,1433,40501.477399999996,40572.72760000001,40505.65571428574,87.12655943032864,85.14205876795626,81.44922844590847,69.3063184585225,105.73504842068041,40499.118786534054,40579.21073703073,40502.9455,40426.680262969276,1.0142218332606494,1,0,0.0,0.0,0.0,0.02595016581507436,0.0,0.0,0.0,0.0,0.0
4323,1610257800000,2021-01-10 05:50:00,BTC/USDT,40581.37,40620.0,40581.37,40607.74,74.02651,3005828.68679811,1395,40506.892,40571.053750000014,40507.93571428574,90.91723075153944,87.00287010254333,85.37499207627747,74.66254299777415,106.79989023328409,40504.29122527052,40596.97022786554,40507.5135,40418.05677213446,1.0601954285129196,1,0,0.0,0.0,0.0,0.02595016581507436,0.0,0.0,0.0,0.0,0.0
4324,1610257860000,2021-01-10 05:51:00,BTC/USDT,40607.74,40614.58,40533.17,40579.23,41.828534,1697250.39952764,1347,40510.076799999995,40568.88900000002,40510.9285714286,87.38616399697901,88.47665139294905,82.74170742470122,77.35559780674984,93.51392666060397,40507.859738352876,40606.38756123521,40511.4865,40416.585438764785,0.8569164512928925,1,0,0.0,0.0,0.0,0.02595016581507436,0.0,0.0,0.0,0.0,0.0
4325,1610257920000,2021-01-10 05:52:00,BTC/USDT,40579.23,40602.96,40511.0,40518.12,58.786388,2384658.86858663,1438,40510.191999999995,40566.675100000015,40511.80238095241,71.47145488029555,83.25828320960467,69.73204067724144,74.81441209691371,59.56729783789689,40508.34832224083,40605.282398554074,40510.801999999996,40416.32160144592,0.5387276097052973,0,-1,0.0,0.0,0.0,0.02595016581507436,0.0,0.0,0.0,0.0,0.0
4326,1610257980000,2021-01-10 05:53:00,BTC/USDT,40518.12,40518.13,40438.91,40451.34,37.393811,1513288.88780584,1523,40509.8374,40563.90205000001,40507.9704761905,42.68394519498106,67.18052135741856,48.77602387851829,66.13494935744858,14.05817292065771,40505.63364022936,40604.99801642011,40507.145000000004,40409.2919835799,0.21485293943099945,0,0,0.0,1.0,1051.4519325150807,0.0,0.0,0.16452405126756275,0.015649769030143,51.45193251508067,5.163940367713332
4327,1610258040000,2021-01-10 05:54:00,BTC/USDT,40451.35,40473.33,40424.92,40427.42,25.132044,1016742.02734229,1139,40509.879199999996,40561.09480000001,40503.3485714286,17.286074330460988,43.813824801912546,32.944524428341694,55.07147438107961,-11.30937547713414,40501.90918117082,40607.94561010218,40503.9255,40399.905389897816,0.13225620543543795,0,0,0.0,0.0,1051.4519325150807,0.0,0.0,0.0,0.0,0.0,0.0
4328,1610258100000,2021-01-10 05:55:00,BTC/USDT,40427.43,40445.46,40391.93,40435.48,43.712864,1766784.96824499,1458,40509.3362,40558.42475000001,40500.666190476215,9.080176832511738,23.01673211931794,28.328021181719176,46.1569899812928,-7.32991641742808,40498.745886829354,40608.5093494713,40500.169,40391.8286505287,0.20145471970654874,0,0,0.0,0.0,1051.4519325150807,0.0,0.0,0.0,0.0,0.0,0.0
4329,1610258160000,2021-01-10 05:56:00,BTC/USDT,40438.96,40517.99,40434.9,40484.53,21.698278,878484.31460856,1259,40509.5268,40556.19740000002,40499.42428571431,20.326036636659264,15.564095933210675,32.41920401898431,41.577727993856634,14.102156069239655,40498.06893983748,40608.514378915344,40500.182,40391.84962108466,0.42775936355910216,0,0,0.0,0.0,1051.4519325150807,0.0,0.0,0.0,0.0,0.0,0.0
4330,1610258220000,2021-01-10 05:57:00,BTC/USDT,40484.53,40500.04,40449.99,40460.0,48.248507,1952313.82787019,1018,40508.6936,40553.60765000001,40498.26857142859,29.847561421201494,19.751258296790844,31.561502639861274,38.238986209191516,18.20653550120079,40496.25613317855,40607.32616368227,40501.316999999995,40395.30783631772,0.30512533744805276,0,0,0.0,0.0,1051.4519325150807,0.0,0.0,0.0,0.0,0.0,0.0
4331,1610258280000,2021-01-10 05:58:00,BTC/USDT,40459.99,40479.21,40415.26,40415.26,18.402205,744313.50585852,901,40507.052599999995,40550.89870000001,40497.219047619066,26.892328378714364,25.68864214552505,24.450773613578434,33.642915343987156,6.066490152760991,40492.39917445576,40610.565102099274,40498.9495,40387.33389790073,0.12509945551533758,0,0,0.0,0.0,1051.4519325150807,0.0,0.0,0.0,0.0,0.0,0.0
