Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1561507200,2019-06-26 12-AM,BTCUSD,11762.75,11963.5,11680.5,11926.5,134.27,1590181.39
1561503600,2019-06-25 11-PM,BTCUSD,11673.25,11782.5,11598.75,11762.75,84.96,993661.6
1561500000,2019-06-25 10-PM,BTCUSD,11556.25,11700,11527.25,11673.25,75.93,881489.1
1561496400,2019-06-25 09-PM,BTCUSD,11373,11573.25,11372.5,11556.25,24.01,274858.31
1561492800,2019-06-25 08-PM,BTCUSD,11365.5,11400,11341.5,11373,14.01,159303.5
1561489200,2019-06-25 07-PM,BTCUSD,11376.75,11386.5,11340,11365.5,43.64,496403.82
1561485600,2019-06-25 06-PM,BTCUSD,11327,11396.5,11306,11376.75,24.12,273476.28
1561482000,2019-06-25 05-PM,BTCUSD,11350,11367.75,11221.5,11327,85.74,969253.26
1561478400,2019-06-25 04-PM,BTCUSD,11360.75,11430,11350,11350,124.77,1421406.89
1561474800,2019-06-25 03-PM,BTCUSD,11284,11380,11268.5,11360.75,42.19,478061.86
1561471200,2019-06-25 02-PM,BTCUSD,11294,11350,11268.25,11284,24.7,279208.22
1561467600,2019-06-25 01-PM,BTCUSD,11196.25,11300,11190,11294,19.3,217323.89
1561464000,2019-06-25 12-PM,BTCUSD,11370.25,11407.75,11022.75,11196.25,86.5,970635.45
1561460400,2019-06-25 11-AM,BTCUSD,11416,11471,11323.75,11370.25,45.67,520684.09
1561456800,2019-06-25 10-AM,BTCUSD,11331.25,11453.25,11318.25,11416,33.39,380821.09
1561453200,2019-06-25 09-AM,BTCUSD,11296.25,11335.5,11281.75,11331.25,7.753,87722.36
1561449600,2019-06-25 08-AM,BTCUSD,11356.5,11369,11247.5,11296.25,16.36,185476.54
1561446000,2019-06-25 07-AM,BTCUSD,11273,11367.75,11267.75,11356.5,37.13,420766.47
1561442400,2019-06-25 06-AM,BTCUSD,11303.25,11394.25,11242,11273,175.59,1988893.15
1561438800,2019-06-25 05-AM,BTCUSD,11212.75,11354.5,11206.25,11303.25,132.59,1492727.16
1561435200,2019-06-25 04-AM,BTCUSD,11136.5,11212.75,11121.25,11212.75,87.48,977225.29
1561431600,2019-06-25 03-AM,BTCUSD,11125.25,11168,11082.5,11136.5,37.12,413159.75
1561428000,2019-06-25 02-AM,BTCUSD,11117.25,11210,11083,11125.25,86.13,960664.2
1561424400,2019-06-25 01-AM,BTCUSD,11054,11121,11051.25,11117.25,33.58,372092.82
1561420800,2019-06-25 12-AM,BTCUSD,11024.5,11124.25,10999.5,11054,38.07,421628.67
1561417200,2019-06-24 11-PM,BTCUSD,10999.25,11032,10957,11024.5,33.29,366011.43
1561413600,2019-06-24 10-PM,BTCUSD,10926.75,11042.75,10926.75,10999.25,7.129,78498.59
1561410000,2019-06-24 09-PM,BTCUSD,10861.75,10926.75,10854,10926.75,8.385,91308.11
1561406400,2019-06-24 08-PM,BTCUSD,10903.25,10942.5,10813.5,10861.75,28.91,314556.7
1561402800,2019-06-24 07-PM,BTCUSD,10974.75,11004.75,10804.5,10903.25,92,1000292.55
1561399200,2019-06-24 06-PM,BTCUSD,11020.5,11081.75,10962,10974.75,52.69,580932.08
1561395600,2019-06-24 05-PM,BTCUSD,11018,11046.5,10987.75,11020.5,35.67,392691.59
1561392000,2019-06-24 04-PM,BTCUSD,10917.75,11094,10917.75,11018,91.24,1004124.91
1561388400,2019-06-24 03-PM,BTCUSD,10930.5,10955.25,10865.5,10917.75,23.55,256674.78
1561384800,2019-06-24 02-PM,BTCUSD,10837.5,10930.5,10830.5,10930.5,24.13,262176.78
1561381200,2019-06-24 01-PM,BTCUSD,10879,10887.25,10784.75,10837.5,15.05,163172.14
1561377600,2019-06-24 12-PM,BTCUSD,10869.25,10931.5,10852.25,10879,16.71,182165.18
1561374000,2019-06-24 11-AM,BTCUSD,10875,10876,10758.25,10869.25,40.64,439100.48
1561370400,2019-06-24 10-AM,BTCUSD,10875.5,10955.75,10875,10875,11.32,123590.2
1561366800,2019-06-24 09-AM,BTCUSD,10866.5,10922,10822,10875.5,41.03,446014.95
1561363200,2019-06-24 08-AM,BTCUSD,10772.5,10866.5,10772.5,10866.5,17.64,191281.57
1561359600,2019-06-24 07-AM,BTCUSD,10717.5,10785.25,10717.5,10772.5,13.57,145802.48
1561356000,2019-06-24 06-AM,BTCUSD,10788,10788,10705,10717.5,18.08,194128.97
1561352400,2019-06-24 05-AM,BTCUSD,10774.25,10826,10748.25,10788,11.23,121325.29
1561348800,2019-06-24 04-AM,BTCUSD,10648.25,10774.25,10615,10774.25,43.17,460574.04
1561345200,2019-06-24 03-AM,BTCUSD,10635,10670.5,10605,10648.25,9.388,99842.79
1561341600,2019-06-24 02-AM,BTCUSD,10630.25,10689.25,10600,10635,19.18,204181.66
1561338000,2019-06-24 01-AM,BTCUSD,10647.25,10693.5,10559.5,10630.25,18.68,198662.83
1561334400,2019-06-24 12-AM,BTCUSD,10837.25,10837.25,10543.25,10647.25,84.39,898301.1
1561330800,2019-06-23 11-PM,BTCUSD,10857.5,10858,10728.5,10837.25,22.2,239519.89
1561327200,2019-06-23 10-PM,BTCUSD,10911,11022,10752,10857.5,98.91,1073715.08
1561323600,2019-06-23 09-PM,BTCUSD,11043,11245,10780.25,10911,138.89,1535931.35
1561320000,2019-06-23 08-PM,BTCUSD,10954,11075.75,10954,11043,32.21,354806.09
1561316400,2019-06-23 07-PM,BTCUSD,10841.25,11022,10839,10954,34.13,373344.73
1561312800,2019-06-23 06-PM,BTCUSD,10721.75,10841.75,10708.25,10841.25,25.91,278682.19
1561309200,2019-06-23 05-PM,BTCUSD,10678,10732.5,10657,10721.75,10.22,109400.53
1561305600,2019-06-23 04-PM,BTCUSD,10730.75,10752.25,10656.5,10678,24.56,262683.74
1561302000,2019-06-23 03-PM,BTCUSD,10714,10733,10682.5,10730.75,13.87,148394.37
1561298400,2019-06-23 02-PM,BTCUSD,10602.25,10744.25,10602.25,10714,14.77,157596.39
1561294800,2019-06-23 01-PM,BTCUSD,10684,10684,10576,10602.25,12.32,130777.36
1561291200,2019-06-23 12-PM,BTCUSD,10574.5,10729,10574.5,10684,16.14,172321.56
1561287600,2019-06-23 11-AM,BTCUSD,10517.75,10635.75,10516.5,10574.5,8.617,91165.42
1561284000,2019-06-23 10-AM,BTCUSD,10621.75,10621.75,10500,10517.75,50.78,533830.01
1561280400,2019-06-23 09-AM,BTCUSD,10665.5,10678,10562.5,10621.75,19.96,211767.5
1561276800,2019-06-23 08-AM,BTCUSD,10676.75,10718.25,10640,10665.5,6.528,69784.82
1561273200,2019-06-23 07-AM,BTCUSD,10744.5,10745,10666.5,10676.75,8.06,86249.22
1561269600,2019-06-23 06-AM,BTCUSD,10749.75,10783,10722.75,10744.5,3.311,35604.02
1561266000,2019-06-23 05-AM,BTCUSD,10685.5,10750,10630,10749.75,24.45,261145.05
1561262400,2019-06-23 04-AM,BTCUSD,10740.25,10764.75,10682,10685.5,35.54,380992.3
1561258800,2019-06-23 03-AM,BTCUSD,10691.25,10768.25,10634.25,10740.25,10.59,113070.46
1561255200,2019-06-23 02-AM,BTCUSD,10832.75,10857,10689.5,10691.25,53.5,576221.64
1561251600,2019-06-23 01-AM,BTCUSD,10816.5,10891.25,10745.75,10832.75,50.21,542855.09
1561248000,2019-06-23 12-AM,BTCUSD,10689.25,10868.75,10656.75,10816.5,26.87,290259.32
1561244400,2019-06-22 11-PM,BTCUSD,10471.25,10732,10471.25,10689.25,24.99,265775.34
1561240800,2019-06-22 10-PM,BTCUSD,10585.25,10585.25,10368,10471.25,81.72,853932.2
1561237200,2019-06-22 09-PM,BTCUSD,10663,10663,10530.25,10585.25,24.6,260448.2
1561233600,2019-06-22 08-PM,BTCUSD,10670,10726.25,10593.25,10663,21.09,224401.92
1561230000,2019-06-22 07-PM,BTCUSD,10610.75,10712.25,10454.5,10670,43.08,457108.89
1561226400,2019-06-22 06-PM,BTCUSD,10696.25,10793.5,10580.75,10610.75,34.1,364694.95
1561222800,2019-06-22 05-PM,BTCUSD,10906,10945.5,10651.25,10696.25,58.26,631099.39
1561219200,2019-06-22 04-PM,BTCUSD,10834.25,10985,10832,10906,35.73,389953.51
1561215600,2019-06-22 03-PM,BTCUSD,10782.5,10853.75,10660,10834.25,47.46,511039.46
1561212000,2019-06-22 02-PM,BTCUSD,11139.5,11169,10315,10782.5,202,2159189.27
1561208400,2019-06-22 01-PM,BTCUSD,11140,11182.5,11053.75,11139.5,59.73,663265.75
1561204800,2019-06-22 12-PM,BTCUSD,10883.5,11188,10883.5,11140,75.75,839132
1561201200,2019-06-22 11-AM,BTCUSD,10910,10939,10830,10883.5,26.04,283666.69
1561197600,2019-06-22 10-AM,BTCUSD,10924,10963,10880.25,10910,41.61,454114.83
1561194000,2019-06-22 09-AM,BTCUSD,10798.75,10943,10778.75,10924,36,391277.1
1561190400,2019-06-22 08-AM,BTCUSD,10676.75,10830.75,10649.5,10798.75,32.33,347918.81
1561186800,2019-06-22 07-AM,BTCUSD,10763.25,10777.75,10673,10676.75,28.56,306251.71
1561183200,2019-06-22 06-AM,BTCUSD,10724.25,10763.75,10685,10763.25,36.15,387770.44
1561179600,2019-06-22 05-AM,BTCUSD,10651.5,10754.5,10647,10724.25,30.31,324626.25
1561176000,2019-06-22 04-AM,BTCUSD,10571.75,10709.25,10507.75,10651.5,210.43,2225308.17
1561172400,2019-06-22 03-AM,BTCUSD,10745,10936.5,10549.5,10571.75,201.11,2156926.56
1561168800,2019-06-22 02-AM,BTCUSD,10491.25,10874.5,10395.25,10745,145.47,1553482.9
1561165200,2019-06-22 01-AM,BTCUSD,10175.75,10491.25,10156.5,10491.25,46.05,476943.5
1561161600,2019-06-22 12-AM,BTCUSD,10240,10240,10102,10175.75,73.21,743694.28
1561158000,2019-06-21 11-PM,BTCUSD,9914,10248.75,9914,10240,199.78,2013076.38
1561154400,2019-06-21 10-PM,BTCUSD,9930.5,9930.5,9855,9914,43.14,426591.16
1561150800,2019-06-21 09-PM,BTCUSD,9941.5,9950.25,9895.75,9930.5,12.66,125561.78
1561147200,2019-06-21 08-PM,BTCUSD,9908.5,9941.5,9860,9941.5,22.61,223565.32
1561143600,2019-06-21 07-PM,BTCUSD,9916.5,9923.5,9835,9908.5,61.64,608981.5
1561140000,2019-06-21 06-PM,BTCUSD,9901.75,9952.5,9888.25,9916.5,52.24,517983.5
1561136400,2019-06-21 05-PM,BTCUSD,9870,9937.5,9852,9901.75,64.82,641829.79
1561132800,2019-06-21 04-PM,BTCUSD,9802.75,9893,9802.75,9870,45.8,451548.86
1561129200,2019-06-21 03-PM,BTCUSD,9818,9852.25,9787,9802.75,20.56,201846.82
1561125600,2019-06-21 02-PM,BTCUSD,9766.25,9818,9740,9818,27.86,272891.05
1561122000,2019-06-21 01-PM,BTCUSD,9840.75,9919.25,9680,9766.25,138.55,1354172.63
1561118400,2019-06-21 12-PM,BTCUSD,9814,9853.75,9783.25,9840.75,20.12,197714.97
1561114800,2019-06-21 11-AM,BTCUSD,9772.25,9859,9772.25,9814,51,501009.67
1561111200,2019-06-21 10-AM,BTCUSD,9790,9802.75,9735.5,9772.25,20.5,200297.02
1561107600,2019-06-21 09-AM,BTCUSD,9725.5,9813.75,9692,9790,14.78,144357.16
1561104000,2019-06-21 08-AM,BTCUSD,9756.5,9756.5,9715.5,9725.5,1.445,14060.54
1561100400,2019-06-21 07-AM,BTCUSD,9657.5,9756.5,9657.5,9756.5,6.853,66642.3
1561096800,2019-06-21 06-AM,BTCUSD,9744.5,9761.25,9657.5,9657.5,13.05,126341.99
1561093200,2019-06-21 05-AM,BTCUSD,9744.5,9744.5,9709.25,9744.5,9.558,92888.26
1561089600,2019-06-21 04-AM,BTCUSD,9747.5,9773,9730.5,9744.5,15.51,151281.4
1561086000,2019-06-21 03-AM,BTCUSD,9710,9747.5,9677.25,9747.5,39.15,380685.56
1561082400,2019-06-21 02-AM,BTCUSD,9744,9800,9663.75,9710,76.97,748027.29
1561078800,2019-06-21 01-AM,BTCUSD,9583.5,9769,9583.5,9744,137.83,1337668.76
1561075200,2019-06-21 12-AM,BTCUSD,9531.75,9583.5,9531.75,9583.5,12.24,117128.37
1561071600,2019-06-20 11-PM,BTCUSD,9551.5,9583,9518.5,9531.75,23.01,220020.2
1561068000,2019-06-20 10-PM,BTCUSD,9523,9582.75,9468.25,9551.5,12.87,122755.09
1561064400,2019-06-20 09-PM,BTCUSD,9566.75,9596.75,9522.5,9523,13.69,130958.6
1561060800,2019-06-20 08-PM,BTCUSD,9538.25,9599.75,9508.75,9566.75,71.87,686837.16
1561057200,2019-06-20 07-PM,BTCUSD,9440.5,9559.5,9408,9538.25,244.37,2320619.63
1561053600,2019-06-20 06-PM,BTCUSD,9355,9465.5,9339,9440.5,77.39,726011.92
1561050000,2019-06-20 05-PM,BTCUSD,9361.25,9362.25,9301,9355,45.98,429550.54
1561046400,2019-06-20 04-PM,BTCUSD,9387.5,9439,9341.25,9361.25,54.48,511490.71
1561042800,2019-06-20 03-PM,BTCUSD,9377.5,9423,9326.5,9387.5,53.55,502038.44
1561039200,2019-06-20 02-PM,BTCUSD,9327.75,9377.5,9314,9377.5,16.25,151931.45
1561035600,2019-06-20 01-PM,BTCUSD,9259.25,9340.75,9259.25,9327.75,49.95,465449.68
1561032000,2019-06-20 12-PM,BTCUSD,9275.75,9283,9259,9259.25,18.78,174234.36
1561028400,2019-06-20 11-AM,BTCUSD,9245.5,9278.25,9240,9275.75,24.58,227701.38
1561024800,2019-06-20 10-AM,BTCUSD,9234.25,9252,9218.5,9245.5,7.06,65144.35
1561021200,2019-06-20 09-AM,BTCUSD,9228,9257.75,9228,9234.25,14.85,137218.76
1561017600,2019-06-20 08-AM,BTCUSD,9268.25,9268.25,9228,9228,13.21,122094.51
1561014000,2019-06-20 07-AM,BTCUSD,9298,9320.25,9265.25,9268.25,6.263,58231.43
1561010400,2019-06-20 06-AM,BTCUSD,9294.25,9298.25,9294.25,9298,0.5606,5211.72
1561006800,2019-06-20 05-AM,BTCUSD,9313.25,9316.5,9294.25,9294.25,4.074,37902.97
1561003200,2019-06-20 04-AM,BTCUSD,9344,9349.25,9295,9313.25,30.13,280684.2
1560999600,2019-06-20 03-AM,BTCUSD,9348.5,9360.5,9334,9344,9.887,92428.45
1560996000,2019-06-20 02-AM,BTCUSD,9272.5,9348.5,9272.5,9348.5,10.78,100345.32
1560992400,2019-06-20 01-AM,BTCUSD,9268.25,9280.5,9246,9272.5,4.884,45241.86
1560988800,2019-06-20 12-AM,BTCUSD,9289.25,9296.5,9268.25,9268.25,10.07,93537.98
1560985200,2019-06-19 11-PM,BTCUSD,9273.25,9324,9264,9289.25,9.113,84703.23
1560981600,2019-06-19 10-PM,BTCUSD,9216,9288.5,9216,9273.25,15.47,143429.61
1560978000,2019-06-19 09-PM,BTCUSD,9173,9216,9142.5,9216,8.823,80887
1560974400,2019-06-19 08-PM,BTCUSD,9139.75,9175,9124.25,9173,27.69,253136.21
1560970800,2019-06-19 07-PM,BTCUSD,9114.75,9139.75,9114.75,9139.75,11.04,100740.35
1560967200,2019-06-19 06-PM,BTCUSD,9148.75,9148.75,9114.75,9114.75,19.24,175666.54
1560963600,2019-06-19 05-PM,BTCUSD,9133,9159.25,9123,9148.75,51.16,467143.71
1560960000,2019-06-19 04-PM,BTCUSD,9098,9146,9078.5,9133,45.39,413487.47
1560956400,2019-06-19 03-PM,BTCUSD,9058.25,9119.25,9058.25,9098,25.64,232926.11
1560952800,2019-06-19 02-PM,BTCUSD,9132.75,9132.75,9058.25,9058.25,54.57,496703.64
1560949200,2019-06-19 01-PM,BTCUSD,9071,9147.75,9060.25,9132.75,23.74,216774.2
1560945600,2019-06-19 12-PM,BTCUSD,9128.75,9140.5,9056.5,9071,26.57,241981.87
1560942000,2019-06-19 11-AM,BTCUSD,9136.75,9136.75,9108.75,9128.75,15.96,145563.8
1560938400,2019-06-19 10-AM,BTCUSD,9105.75,9136.75,9089.25,9136.75,4.869,44332.54
1560934800,2019-06-19 09-AM,BTCUSD,9169.75,9169.75,9095.75,9105.75,9.265,84530.96
1560931200,2019-06-19 08-AM,BTCUSD,9171.75,9187.5,9169.75,9169.75,5.664,51982.97
1560927600,2019-06-19 07-AM,BTCUSD,9164.5,9171.75,9133,9171.75,10.05,91920.47
1560924000,2019-06-19 06-AM,BTCUSD,9167.75,9186,9156.5,9164.5,17.45,160133.76
1560920400,2019-06-19 05-AM,BTCUSD,9172,9175.75,9146.75,9167.75,2.44,22332.49
1560916800,2019-06-19 04-AM,BTCUSD,9135.5,9209.75,9135.5,9172,5.164,47399.94
1560913200,2019-06-19 03-AM,BTCUSD,9148.25,9167.25,9135.5,9135.5,7.446,68166.47
1560909600,2019-06-19 02-AM,BTCUSD,9140,9154.75,9125.25,9148.25,19.58,178961.47
1560906000,2019-06-19 01-AM,BTCUSD,9167.5,9176.25,9140,9140,41.74,382317.35
1560902400,2019-06-19 12-AM,BTCUSD,9079.5,9167.5,9045,9167.5,25.22,229364.12
1560898800,2019-06-18 11-PM,BTCUSD,9000,9096,8965.75,9079.5,62.94,568767.86
1560895200,2019-06-18 10-PM,BTCUSD,9000,9034,8950,9000,133.78,1204728.79
1560891600,2019-06-18 09-PM,BTCUSD,9125,9130,9000,9000,19.16,173903.41
1560888000,2019-06-18 08-PM,BTCUSD,9057.75,9136,9049.5,9125,4.21,38266.22
1560884400,2019-06-18 07-PM,BTCUSD,9105.75,9120.75,9042,9057.75,50.33,457958.96
1560880800,2019-06-18 06-PM,BTCUSD,9041.5,9114.75,9036.75,9105.75,29.68,269052.12
1560877200,2019-06-18 05-PM,BTCUSD,8994.25,9063,8931.5,9041.5,71.29,641719.72
1560873600,2019-06-18 04-PM,BTCUSD,9086.5,9089,8959,8994.25,77.52,700376.96
1560870000,2019-06-18 03-PM,BTCUSD,9118.75,9146.75,8942,9086.5,122.72,1107236
1560866400,2019-06-18 02-PM,BTCUSD,9178,9179,9101.25,9118.75,82.9,758121.9
1560862800,2019-06-18 01-PM,BTCUSD,9169,9196.25,9146.5,9178,46.03,422159.69
1560859200,2019-06-18 12-PM,BTCUSD,9173,9195.25,9100.25,9169,134.55,1228584.66
1560855600,2019-06-18 11-AM,BTCUSD,9214.75,9219.25,9155.25,9173,14,128738.59
1560852000,2019-06-18 10-AM,BTCUSD,9226.25,9242.25,9200,9214.75,24.44,225529.93
1560848400,2019-06-18 09-AM,BTCUSD,9165.25,9248,9165.25,9226.25,20.19,186236.77
1560844800,2019-06-18 08-AM,BTCUSD,9121.25,9165.25,9101.75,9165.25,22.68,207261.59
1560841200,2019-06-18 07-AM,BTCUSD,9181,9181,9043.5,9121.25,56.17,511193.09
1560837600,2019-06-18 06-AM,BTCUSD,9154.5,9205.25,9135.25,9181,15.95,146343.36
1560834000,2019-06-18 05-AM,BTCUSD,9253.25,9253.25,9106.25,9154.5,73.96,678977.75
1560830400,2019-06-18 04-AM,BTCUSD,9269.75,9288,9253.25,9253.25,4.017,37255.94
1560826800,2019-06-18 03-AM,BTCUSD,9251.5,9281,9223.5,9269.75,7.578,70027.26
1560823200,2019-06-18 02-AM,BTCUSD,9299.25,9303.75,9251,9251.5,14.7,136300.46
1560819600,2019-06-18 01-AM,BTCUSD,9298.25,9329,9238.25,9299.25,27.04,250831.83
1560816000,2019-06-18 12-AM,BTCUSD,9331.5,9355,9287.75,9298.25,56.31,523989.18
1560812400,2019-06-17 11-PM,BTCUSD,9358.5,9475.5,9271.75,9331.5,137.46,1286771.55
1560808800,2019-06-17 10-PM,BTCUSD,9291.25,9371.5,9257.5,9358.5,64.53,601946.46
1560805200,2019-06-17 09-PM,BTCUSD,9275.5,9291.25,9219.75,9291.25,32.13,297365.81
1560801600,2019-06-17 08-PM,BTCUSD,9303,9364.5,9178.75,9275.5,77.58,721804.87
1560798000,2019-06-17 07-PM,BTCUSD,9278.75,9368,9246,9303,27.65,256789.21
1560794400,2019-06-17 06-PM,BTCUSD,9262.5,9304.75,9248.25,9278.75,7.411,68821.22
1560790800,2019-06-17 05-PM,BTCUSD,9222.75,9271.25,9222.25,9262.5,7.743,71632.79
1560787200,2019-06-17 04-PM,BTCUSD,9189,9222.75,9161.5,9222.75,6.126,56372.79
1560783600,2019-06-17 03-PM,BTCUSD,9403,9403,9109.75,9189,103.47,956849.3
1560780000,2019-06-17 02-PM,BTCUSD,9290.25,9425.25,9283.25,9403,85.35,799384.29
1560776400,2019-06-17 01-PM,BTCUSD,9290.5,9315.5,9261.25,9290.25,45.45,421843.12
1560772800,2019-06-17 12-PM,BTCUSD,9299.25,9378,9236.75,9290.5,85.1,790484.31
1560769200,2019-06-17 11-AM,BTCUSD,9282,9333,9254.75,9299.25,74.07,688722.75
1560765600,2019-06-17 10-AM,BTCUSD,9190.25,9297,9160.5,9282,53.87,497781.19
1560762000,2019-06-17 09-AM,BTCUSD,9194,9206.5,9152.5,9190.25,45.22,414860.47
1560758400,2019-06-17 08-AM,BTCUSD,9158.25,9219.75,9158.25,9194,20.39,187625.9
1560754800,2019-06-17 07-AM,BTCUSD,9151.5,9193.25,9127.5,9158.25,15.25,139903.17
1560751200,2019-06-17 06-AM,BTCUSD,9175,9211.5,9119.25,9151.5,31.96,292381.41
1560747600,2019-06-17 05-AM,BTCUSD,9187.25,9216.25,9157.25,9175,26.16,240466.64
1560744000,2019-06-17 04-AM,BTCUSD,9165.75,9250.5,9162,9187.25,65.34,602036.4
1560740400,2019-06-17 03-AM,BTCUSD,9095.5,9165.75,9094.75,9165.75,53.69,489189.05
1560736800,2019-06-17 02-AM,BTCUSD,9131,9177.5,9092.25,9095.5,22.11,201725.68
1560733200,2019-06-17 01-AM,BTCUSD,9167.25,9200.75,9119.75,9131,14.37,131586.4
1560729600,2019-06-17 12-AM,BTCUSD,8976,9191.25,8976,9167.25,26.17,238610.09
1560726000,2019-06-16 11-PM,BTCUSD,9060,9080.75,8967,8976,21.66,195159.14
1560722400,2019-06-16 10-PM,BTCUSD,9033.25,9060.25,9000.75,9060,19.11,172723.28
1560718800,2019-06-16 09-PM,BTCUSD,8921.5,9033.5,8921.5,9033.25,11.58,104186.7
1560715200,2019-06-16 08-PM,BTCUSD,8910.5,8960.5,8817.75,8921.5,88.8,788579.35
1560711600,2019-06-16 07-PM,BTCUSD,9057.75,9057.75,8872.75,8910.5,85.92,767921.47
1560708000,2019-06-16 06-PM,BTCUSD,9050.25,9097.5,9022,9057.75,89.08,806958.5
1560704400,2019-06-16 05-PM,BTCUSD,9197.25,9197.25,8997.75,9050.25,145.99,1324857.17
1560700800,2019-06-16 04-PM,BTCUSD,9234.75,9250.5,9163.5,9197.25,32.43,298204.63
1560697200,2019-06-16 03-PM,BTCUSD,9263,9272.5,9163.75,9234.75,49.79,457999.56
1560693600,2019-06-16 02-PM,BTCUSD,9235.5,9319.75,9230.25,9263,64.84,601625.61
1560690000,2019-06-16 01-PM,BTCUSD,9079,9253.75,9053,9235.5,56.58,518907
1560686400,2019-06-16 12-PM,BTCUSD,9121,9143,9067,9079,47.22,429249.35
1560682800,2019-06-16 11-AM,BTCUSD,9102.25,9133.25,9045.75,9121,42.08,382657.35
1560679200,2019-06-16 10-AM,BTCUSD,9080.25,9146.5,9055.25,9102.25,32.95,299884.9
1560675600,2019-06-16 09-AM,BTCUSD,9090,9152.25,8998,9080.25,77.01,698934.34
1560672000,2019-06-16 08-AM,BTCUSD,9324,9387.75,8916.75,9090,313.6,2840438.07
1560668400,2019-06-16 07-AM,BTCUSD,9324.5,9329.75,9277.5,9324,37.19,346147.11
1560664800,2019-06-16 06-AM,BTCUSD,9336.25,9388.75,9226.25,9324.5,103.7,963439.38
1560661200,2019-06-16 05-AM,BTCUSD,9098,9357,9098,9336.25,227.76,2099910.23
1560657600,2019-06-16 04-AM,BTCUSD,9013.25,9124.75,8997,9098,58.2,528164.85
1560654000,2019-06-16 03-AM,BTCUSD,8969.25,9013.25,8964.25,9013.25,10.18,91604.85
1560650400,2019-06-16 02-AM,BTCUSD,8965.75,9017.25,8965.75,8969.25,30.82,277045.37
1560646800,2019-06-16 01-AM,BTCUSD,8828.5,9027,8821.75,8965.75,146.7,1313426.73
1560643200,2019-06-16 12-AM,BTCUSD,8851,8853.5,8801.25,8828.5,17.84,157385.64
1560639600,2019-06-15 11-PM,BTCUSD,8829.75,8869,8827,8851,10.79,95461.68
1560636000,2019-06-15 10-PM,BTCUSD,8818.25,8857,8818.25,8829.75,7.989,70583.1
1560632400,2019-06-15 09-PM,BTCUSD,8814,8818.25,8787.75,8818.25,9.073,79927.77
1560628800,2019-06-15 08-PM,BTCUSD,8852,8861,8770.25,8814,31.74,279536.01
1560625200,2019-06-15 07-PM,BTCUSD,8825,8874,8819,8852,14.46,127935.14
1560621600,2019-06-15 06-PM,BTCUSD,8832.25,8850,8791,8825,76.74,676560.03
1560618000,2019-06-15 05-PM,BTCUSD,8864.25,8870.75,8801,8832.25,39.33,346580.58
1560614400,2019-06-15 04-PM,BTCUSD,8801.25,8904.75,8780.25,8864.25,75.68,669651.82
1560610800,2019-06-15 03-PM,BTCUSD,8704.75,8822,8700.5,8801.25,68.49,601174.32
1560607200,2019-06-15 02-PM,BTCUSD,8651.25,8723.5,8651.25,8704.75,17.16,149154.64
1560603600,2019-06-15 01-PM,BTCUSD,8648.25,8651.25,8633,8651.25,11.86,102509.42
1560600000,2019-06-15 12-PM,BTCUSD,8669.75,8672.75,8639.25,8648.25,24.77,214293.56
1560596400,2019-06-15 11-AM,BTCUSD,8683.5,8683.5,8659.25,8669.75,8.139,70533.39
1560592800,2019-06-15 10-AM,BTCUSD,8668.5,8689.75,8645.75,8683.5,13.85,120140.16
1560589200,2019-06-15 09-AM,BTCUSD,8695.5,8695.5,8665.75,8668.5,7.065,61337.79
1560585600,2019-06-15 08-AM,BTCUSD,8708.25,8723.5,8691,8695.5,10.28,89413.81
1560582000,2019-06-15 07-AM,BTCUSD,8685.5,8710.5,8653.75,8708.25,23.76,206249.89
1560578400,2019-06-15 06-AM,BTCUSD,8708.75,8770.5,8685.5,8685.5,135.19,1179341.03
1560574800,2019-06-15 05-AM,BTCUSD,8652,8711,8652,8708.75,28.93,251136.91
1560571200,2019-06-15 04-AM,BTCUSD,8636.25,8663.25,8636.25,8652,17.79,153929.87
1560567600,2019-06-15 03-AM,BTCUSD,8652.25,8666.75,8636.25,8636.25,52.92,457576.42
1560564000,2019-06-15 02-AM,BTCUSD,8625.75,8690,8623.25,8652.25,77.28,669380.13
1560560400,2019-06-15 01-AM,BTCUSD,8634.75,8664,8624.25,8625.75,118.51,1024368.22
1560556800,2019-06-15 12-AM,BTCUSD,8698.75,8709,8634,8634.75,113.51,983084.9
1560553200,2019-06-14 11-PM,BTCUSD,8669.25,8734.5,8644,8698.75,56.2,489267.29
1560549600,2019-06-14 10-PM,BTCUSD,8610,8698,8610,8669.25,105.07,910434.6
1560546000,2019-06-14 09-PM,BTCUSD,8449.5,8669.75,8449.5,8610,164.05,1409586.57
1560542400,2019-06-14 08-PM,BTCUSD,8412,8467.75,8412,8449.5,62.72,530084.48
1560538800,2019-06-14 07-PM,BTCUSD,8412.5,8457.75,8395,8412,50.83,428650.89
1560535200,2019-06-14 06-PM,BTCUSD,8395.5,8428.25,8389.75,8412.5,73.74,620248.9
1560531600,2019-06-14 05-PM,BTCUSD,8368,8399.5,8352,8395.5,34.37,288052.33
1560528000,2019-06-14 04-PM,BTCUSD,8423.5,8433.5,8368,8368,111.43,936262.85
1560524400,2019-06-14 03-PM,BTCUSD,8401.5,8469.5,8400,8423.5,63.07,532084.11
1560520800,2019-06-14 02-PM,BTCUSD,8396.5,8430,8375.5,8401.5,92.08,774099.82
