unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1611754200,2021-01-27 13:30:00,BTC/USDT,30681.37226551,30720.8999766,30291.4542,30291.4542,1984897.07549401,65.18159669
1611752400,2021-01-27 13:00:00,BTC/USDT,30758.86425363,31049.23856869,30500.06846676,30691.2242271,2569306.7334199,83.59337752
1611750600,2021-01-27 12:30:00,BTC/USDT,30600.12072752,30865.45678749,30594,30750.00000002,1636248.14053596,53.18728348
1611748800,2021-01-27 12:00:00,BTC/USDT,30622.97487486,30883.08882097,30361.76646156,30600.12072753,2627657.66527426,85.82291663
1611747000,2021-01-27 11:30:00,BTC/USDT,31462.26557269,31584.96852,30601,30631.16324371,1470951.24984343,47.56692779
1611745200,2021-01-27 11:00:00,BTC/USDT,31361.07157505,31624.3346445,31361.07157505,31462.26557269,990329.35993355,31.4420388
1611743400,2021-01-27 10:30:00,BTC/USDT,31367.23220642,31368.80002011,31149.58136747,31364.7935913,1461240.06033398,46.69969594
1611741600,2021-01-27 10:00:00,BTC/USDT,31174.27579871,31405.46640556,31102.63776843,31368.80002011,1331185.89101142,42.59723973
1611739800,2021-01-27 09:30:00,BTC/USDT,30972.94954901,31290.193325,30925.00000001,31187.24135629,1283489.64203728,41.19819342
1611738000,2021-01-27 09:00:00,BTC/USDT,31154.0569794,31272.18725054,30724.24195572,30972.94955901,2396785.56782234,77.30524857
1611736200,2021-01-27 08:30:00,BTC/USDT,31662.41812617,31669.51559227,31153.63557786,31171.38247341,2262285.28091225,72.18382681
1611734400,2021-01-27 08:00:00,BTC/USDT,31750.46143092,31753.66793852,31491.47798633,31673.46938774,837467.03519213,26.47685168
1611732600,2021-01-27 07:30:00,BTC/USDT,31770.05292456,31833.78104984,31681.36440001,31776,1413811.73482099,44.52337752
1611730800,2021-01-27 07:00:00,BTC/USDT,31672,31881.05202088,31557.78609393,31770.05292455,686969.62165375,21.64509612
1611729000,2021-01-27 06:30:00,BTC/USDT,31567.66931016,31714,31551.11942303,31655.29572462,1304857.15494659,41.26407903
1611727200,2021-01-27 06:00:00,BTC/USDT,31530.11738207,31636.688,31362.3698319,31516.89384582,1351348.27955983,42.83839013
1611725400,2021-01-27 05:30:00,BTC/USDT,31500,31569.64383797,31380.5692745,31502.61440708,1164630.3490235,36.98450343
1611723600,2021-01-27 05:00:00,BTC/USDT,31901.03802866,31902.91653393,31428.87061035,31541.36436373,1630730.25409275,51.49214854
1611721800,2021-01-27 04:30:00,BTC/USDT,31838.17187369,32007.96129434,31702.93047123,31885.87689082,774029.64482894,24.28917601
1611720000,2021-01-27 04:00:00,BTC/USDT,31772.78887851,31863.14061423,31524.00000001,31857.72567078,1028913.14355042,32.5281085
1611718200,2021-01-27 03:30:00,BTC/USDT,31771.49199999,31840.7643014,31707.92876366,31806.23584468,537414.53618829,16.91787238
1611716400,2021-01-27 03:00:00,BTC/USDT,31805.6144913,31911.92622292,31582,31757.07648526,1335383.18985057,42.05084463
1611714600,2021-01-27 02:30:00,BTC/USDT,32145.31050662,32225.91648713,31800,31800,523280.97952795,16.34965078
1611712800,2021-01-27 02:00:00,BTC/USDT,32085.85262477,32247.12562523,32012.01547963,32137.9411711,1117076.03503967,34.737004
1611711000,2021-01-27 01:30:00,BTC/USDT,32137,32326.98589634,31972.50770358,32089.992059,1751636.27732818,54.55171131
1611709200,2021-01-27 01:00:00,BTC/USDT,32334.9316946,32457.11822117,32027.8728,32173.98225743,1914071.96261672,59.43180541
1611708712,2021-01-27 00:51:52,BTC/USDT,32333.20560109,32333.20560109,32333.20560109,32333.20560109,0,0
1611707400,2021-01-27 00:30:00,BTC/USDT,32300.99460076,32460.82648126,31900,32333.20560109,1536210.78796206,47.880667
1611705600,2021-01-27 00:00:00,BTC/USDT,32486.92260355,32550.24295348,32222.60860444,32287.21436839,391185.61701934,12.10120717
1611703800,2021-01-26 23:30:00,BTC/USDT,32718.72216074,32776.01442387,32474.6855843,32490.94848836,285356.25035744,8.75942241
1611702000,2021-01-26 23:00:00,BTC/USDT,32722.67610459,32885,32580,32713.19702646,509242.60007573,15.54991532
1611700200,2021-01-26 22:30:00,BTC/USDT,32226.08329772,32706.725925,32176,32706.54328,369561.69596792,11.41141076
1611698400,2021-01-26 22:00:00,BTC/USDT,31999.71659095,32223.9486728,31900.10000001,32223.93021374,223979.55347513,6.99609064
1611696600,2021-01-26 21:30:00,BTC/USDT,32253.9696,32302.636302,31950.8378,32008.31259377,464310.49708445,14.44901575
1611694800,2021-01-26 21:00:00,BTC/USDT,32025,32253.9696,31918.36734693,32247.31095317,326688.13904404,10.18120713
1611693000,2021-01-26 20:30:00,BTC/USDT,32106.25952058,32106.25952058,31853.38654698,31973.11512474,355909.6692426,11.14130274
1611691200,2021-01-26 20:00:00,BTC/USDT,32203.12143988,32386.11855551,32078.63091903,32078.63091903,680923.36169198,21.10580521
1611689400,2021-01-26 19:30:00,BTC/USDT,32116.0926952,32272.34472251,32055.00492917,32205.4193929,583916.67080317,18.15991099
1611687600,2021-01-26 19:00:00,BTC/USDT,32210.12604733,32382.27624039,32078,32092,639411.38227153,19.82932369
1611685800,2021-01-26 18:30:00,BTC/USDT,32155,32327.29755,32006.81709143,32244.28454095,607775.51265388,18.87755465
1611684000,2021-01-26 18:00:00,BTC/USDT,32182,32233.20746038,31914.64480822,32157.27289394,250527.81602964,7.8123164
1611682200,2021-01-26 17:30:00,BTC/USDT,31995.27639178,32208.39222669,31914.64495498,32146,402497.85766791,12.55274942
1611680400,2021-01-26 17:00:00,BTC/USDT,31981.64101825,32200.821425,31917.80092174,32012.27954232,554435.79886231,17.2939412
1611678600,2021-01-26 16:30:00,BTC/USDT,31558.97953913,32041.72459648,31558.86671841,31981.96469338,1126489.57316578,35.3750067
1611676800,2021-01-26 16:00:00,BTC/USDT,31750.12779371,32149.92997109,31320,31568.18764202,1580156.85997894,49.75198479
1611675000,2021-01-26 15:30:00,BTC/USDT,31554.36678323,31868.54557739,31509.55559145,31735.23850526,655077.21759783,20.64175306
1611673200,2021-01-26 15:00:00,BTC/USDT,31262.66573313,31626.8678418,31227.0237343,31549.69612549,830985.46720781,26.43824801
1611671400,2021-01-26 14:30:00,BTC/USDT,31450.52558555,31516.50936,30833.6878248,31262.66573312,2295101.6952234,73.81534158
1611669600,2021-01-26 14:00:00,BTC/USDT,31720.60532953,31774.70998134,31353.87936932,31434.86216729,1169192.16908923,37.02742425
1611667800,2021-01-26 13:30:00,BTC/USDT,31506.79522072,31910,31478.41269251,31725.12899699,765747.9684264,24.15963155
1611666000,2021-01-26 13:00:00,BTC/USDT,31284.16645354,31642.36577584,31225.07093933,31427.4466506,1288563.83665439,40.97299339
1611664200,2021-01-26 12:30:00,BTC/USDT,31621.86609568,31731.51335687,31245.56236182,31329.34768362,2314176.07413916,73.50275125
1611662400,2021-01-26 12:00:00,BTC/USDT,31800.00000001,31968.58668301,31570,31619.88119388,2479409.82942214,77.94614067
1611660600,2021-01-26 11:30:00,BTC/USDT,31964.25996871,32052.73932,31669,31804.29882,1516014.57069881,47.65122784
1611658800,2021-01-26 11:00:00,BTC/USDT,32215.17353676,32236.75840028,31835.44815828,31969.22132734,735706.00990864,22.96635005
1611657000,2021-01-26 10:30:00,BTC/USDT,32284.67634302,32336,32124.36160463,32223.66605636,619390.13555421,19.20405077
1611655200,2021-01-26 10:00:00,BTC/USDT,31803.15183714,32434.19162115,31803.15183714,32296.73717957,829961.22754287,25.81308677
1611653400,2021-01-26 09:30:00,BTC/USDT,31582.7687086,31827.72584522,31366.81224142,31799.1788608,768349.82672373,24.35859792
1611651600,2021-01-26 09:00:00,BTC/USDT,31887.53408859,32045.61043353,31480.87460001,31583.08894243,1072452.54581461,33.75753698
1611649800,2021-01-26 08:30:00,BTC/USDT,31717.93104985,31961.48615807,31717.93104985,31887.5340986,581770.24577038,18.28651041
1611648000,2021-01-26 08:00:00,BTC/USDT,31655.25205752,31861.24401488,31552.59827104,31701.33099437,736551.59535429,23.23543467
1611646200,2021-01-26 07:30:00,BTC/USDT,31269.19724238,31745.0482571,31230.53018657,31655.45002909,1304206.03455774,41.42510032
1611644400,2021-01-26 07:00:00,BTC/USDT,31545.33983199,31657.89943104,31120.33802541,31269.19724238,1435287.47983303,45.79260263
1611642600,2021-01-26 06:30:00,BTC/USDT,31800,31904.47806,31338.23096729,31606.1508602,896000.02545412,28.39814578
1611640800,2021-01-26 06:00:00,BTC/USDT,32061.68157655,32078.93008515,31743.4378355,31800,1291955.39889635,40.45699778
1611639000,2021-01-26 05:30:00,BTC/USDT,31901.16498483,32300,31899.62771609,32066.98327057,326284.86440076,10.16309148
1611637200,2021-01-26 05:00:00,BTC/USDT,32001.83419582,32052.32428464,31795.23651581,31897.71881655,574356.65994986,17.99575958
1611635400,2021-01-26 04:30:00,BTC/USDT,31725,32173.39205986,31701.58563501,32017.64685717,520956.03699576,16.37035793
1611633600,2021-01-26 04:00:00,BTC/USDT,31522.63475504,31840.7643014,31450,31741.43539619,1389048.5675112,43.81078935
1611631800,2021-01-26 03:30:00,BTC/USDT,31885,32000.6910538,31485.32694949,31527.07137075,2557899.01663128,80.79650256
1611630000,2021-01-26 03:00:00,BTC/USDT,32300.00000001,32358.33029052,31770,31900,1686584.15343142,52.58751655
1611628200,2021-01-26 02:30:00,BTC/USDT,32452.54882577,32452.54882577,32250.86365408,32324.61634133,609058.38046865,18.81074918
1611626400,2021-01-26 02:00:00,BTC/USDT,32755.80232323,32775.537,32352.11902094,32485.95794398,1072022.76438866,32.91798517
1611624600,2021-01-26 01:30:00,BTC/USDT,32274.04267984,32825,32274.04267984,32747.63654972,1821628.4376719,55.79412224
1611622800,2021-01-26 01:00:00,BTC/USDT,32486.97644459,32486.97644459,32215,32283.6355691,1535841.4730174,47.49903209
1611621000,2021-01-26 00:30:00,BTC/USDT,32525.3203395,32685.3988949,32427.19693708,32488.60069512,853750.00509394,26.23478228
1611620359,2021-01-26 00:19:19,BTC/USDT,32534.53680014,32534.53680014,32534.53680014,32534.53680014,0,0
1611619200,2021-01-26 00:00:00,BTC/USDT,32216.1039468,32689.86846826,31797.50882309,32534.53680014,2241335.75059003,69.55096194
1611617400,2021-01-25 23:30:00,BTC/USDT,32488.09081468,32643.36833109,32192.51125178,32275.90007412,1721600.50279454,53.0765596
1611615600,2021-01-25 23:00:00,BTC/USDT,32409.16226473,32645,32266.13549393,32489.9020314,960111.90009144,29.51714825
1611613800,2021-01-25 22:30:00,BTC/USDT,32056.861677,32567.38687499,31906.83051181,32480.47687834,775216.41956861,23.96456416
1611612000,2021-01-25 22:00:00,BTC/USDT,32700.91164803,32700.91164803,32019.54246507,32042.34791499,826128.19746671,25.56021077
1611610200,2021-01-25 21:30:00,BTC/USDT,32671.81615699,32736.9984747,32200,32700,2683609.2646521,82.72116177
1611608400,2021-01-25 21:00:00,BTC/USDT,33436.52309527,33448.99046143,32524.99738268,32671.81615699,2785311.19374343,84.83437688
1611606600,2021-01-25 20:30:00,BTC/USDT,33372.07928586,33473.56053035,33188.14237188,33450.11363941,951126.50737326,28.54131246
1611604800,2021-01-25 20:00:00,BTC/USDT,33428.53770326,33428.53770326,33076,33365.05116442,2190430.85296443,65.89243688
1611603000,2021-01-25 19:30:00,BTC/USDT,33706.48128952,33745,33360.4298,33418.36330663,1761261.75590161,52.44485256
1611601200,2021-01-25 19:00:00,BTC/USDT,33673.99910246,33794.65652808,33534.7889559,33720.82725802,1063426.80436568,31.53619988
1611599400,2021-01-25 18:30:00,BTC/USDT,33982.97132982,33984.7224948,33531.37629629,33702.19164,2137301.90375469,63.29651511
1611597600,2021-01-25 18:00:00,BTC/USDT,33789.56722363,34016.57442561,33682,33947.64366998,1316389.97886974,38.79104672
1611595800,2021-01-25 17:30:00,BTC/USDT,33889.02053923,33920.16391078,33718.95591092,33789.56722363,656287.53449841,19.39654624
1611594000,2021-01-25 17:00:00,BTC/USDT,33891.42547742,34235.56825845,33807.13946428,33867.40317633,1904084.51439464,55.98564151
1611592200,2021-01-25 16:30:00,BTC/USDT,33835.1083157,33915.4663428,33638.68590192,33886.19166431,1593955.21137645,47.19022401
1611590400,2021-01-25 16:00:00,BTC/USDT,34449.89766177,34599.45859999,33833.4163268,33855.81348994,1135920.71769165,33.21226121
1611588600,2021-01-25 15:30:00,BTC/USDT,34366.8848044,34500,34300,34436.30603586,608192.35921935,17.68460752
1611586800,2021-01-25 15:00:00,BTC/USDT,34466.85025417,34568,34222.10660437,34360.29301459,1488307.92481363,43.29489925
1611585000,2021-01-25 14:30:00,BTC/USDT,34605.83353408,34728.2449596,34357.47736737,34470.64716384,1221206.3644927,35.36061525
1611583200,2021-01-25 14:00:00,BTC/USDT,34537.73412217,34823.59486095,34475.20994684,34601.03173002,869479.55850598,25.0758483
1611581400,2021-01-25 13:30:00,BTC/USDT,34612.78546258,34667.00922859,34401.72084894,34534.83106544,910122.01509732,26.38122753
1611579600,2021-01-25 13:00:00,BTC/USDT,34182.0995681,34632,34122.44897959,34606.24270458,1932263.21542593,56.25541614
1611577800,2021-01-25 12:30:00,BTC/USDT,33557.95941773,34272.9572034,33501.70430741,34188.19069751,1955359.17233943,57.45375925
1611576000,2021-01-25 12:00:00,BTC/USDT,33156.74587458,33608.31986738,33051.55363402,33557.27876464,477789.640843,14.30042557
1611574200,2021-01-25 11:30:00,BTC/USDT,33265.52864615,33309.9884643,33111.5316,33166.90250733,398710.82556423,12.01106368
1611572400,2021-01-25 11:00:00,BTC/USDT,33114.75716001,33327.16883664,33043.92329696,33270.85050624,868751.13156778,26.216827
1611570600,2021-01-25 10:30:00,BTC/USDT,33011.0326841,33155.08511462,33011.0326841,33144.99999999,489440.71486383,14.7915097
1611568800,2021-01-25 10:00:00,BTC/USDT,32950.01029332,33150,32750,33035.89598412,1408675.83689665,42.68408373
1611567000,2021-01-25 09:30:00,BTC/USDT,33266.24984801,33277.31262847,32859.44376284,32981.66513963,2145280.51803537,64.89898845
1611565200,2021-01-25 09:00:00,BTC/USDT,33431.9136206,33539.2045063,33190.32522805,33239.3,1108269.42452722,33.23175127
1611563400,2021-01-25 08:30:00,BTC/USDT,33284.01275914,33490.02342447,33187.33288995,33432.35095103,954230.20759293,28.62047681
1611561600,2021-01-25 08:00:00,BTC/USDT,33346.92446305,33395.07617851,33198.62780355,33268.88906008,1361856.83832135,40.88116248
1611559800,2021-01-25 07:30:00,BTC/USDT,33225.13792991,33354.98241564,33057.64098492,33354.98241564,1212722.23662059,36.52156194
1611558000,2021-01-25 07:00:00,BTC/USDT,33486.67422633,33546.43023265,33138.25890105,33225.03788988,1131825.83831968,34.02459697
1611556200,2021-01-25 06:30:00,BTC/USDT,33199.17040236,33543.58806494,33173.92440552,33480.86292948,887156.88424297,26.66227258
1611554400,2021-01-25 06:00:00,BTC/USDT,33328.31117615,33473.09441137,33163.31749971,33205.97933006,961126.38617818,28.87909868
1611552600,2021-01-25 05:30:00,BTC/USDT,33389.52282052,33450,33195.05472518,33320.62630013,687120.03238297,20.62797225
1611550800,2021-01-25 05:00:00,BTC/USDT,33381,33452.91166338,33257.22987925,33367.5128827,503758.94555028,15.10736856
1611549000,2021-01-25 04:30:00,BTC/USDT,33440.7,33513.07287832,33302.38902668,33392.09427016,620433.76766024,18.56708191
1611547200,2021-01-25 04:00:00,BTC/USDT,33556.8,33742,33353.92274209,33425.04063963,1868266.5276086,55.61156057
1611545400,2021-01-25 03:30:00,BTC/USDT,32737.12658733,33647.11654119,32694.35396527,33550.15307396,1463564.47940982,43.97844561
1611543600,2021-01-25 03:00:00,BTC/USDT,32789.82123403,32858.30840168,32561.01612996,32738.71925413,841162.41408771,25.73277133
1611541800,2021-01-25 02:30:00,BTC/USDT,32815.82303182,32862.3873956,32638.908901,32763.10256121,1299263.04651737,39.73625767
1611540000,2021-01-25 02:00:00,BTC/USDT,32846.83715664,32971.65516466,32660.33628421,32800.7280707,662899.654052,20.2166232
1611538200,2021-01-25 01:30:00,BTC/USDT,32546.09956672,32872.9,32409.94736843,32819.9107364,497550.94068704,15.23659843
1611536400,2021-01-25 01:00:00,BTC/USDT,32564.26377751,32685.06065226,32462.73633249,32573.20349329,1075663.97376805,33.06890134
1611534600,2021-01-25 00:30:00,BTC/USDT,32664.99230512,32797.36106499,32530.61224492,32553.23925618,576844.05560323,17.67569168
1611533879,2021-01-25 00:17:59,BTC/USDT,32664.99230512,32664.99230512,32664.99230512,32664.99230512,0,0
1611532800,2021-01-25 00:00:00,BTC/USDT,32255.9240025,32693.05444664,32177.26706903,32664.99230512,1004815.56326433,30.9108167
1611531000,2021-01-24 23:30:00,BTC/USDT,32064.97823535,32336.05210897,32020.60134441,32220.3192393,229468.56015219,7.12090407
1611529200,2021-01-24 23:00:00,BTC/USDT,32140.96784188,32258.9632425,32010,32075.95106686,174856.04234543,5.44220509
1611527400,2021-01-24 22:30:00,BTC/USDT,31907.06352056,32330.42679383,31907.06352056,32140.96784188,952703.99803412,29.65804414
1611525600,2021-01-24 22:00:00,BTC/USDT,31900,31903.34457092,31646.63463422,31903.34457092,595251.26558858,18.73022175
1611523800,2021-01-24 21:30:00,BTC/USDT,31710.93108488,31958.66340185,31684.67530442,31899.99999999,633339.62498374,19.91260248
1611522000,2021-01-24 21:00:00,BTC/USDT,31661.18890779,31817.8,31588.2201178,31707.92740211,874848.31739028,27.5909116
1611520200,2021-01-24 20:30:00,BTC/USDT,31442.58905247,31750.40350976,31439.62066292,31671.89910175,1038034.99617264,32.85313793
1611518400,2021-01-24 20:00:00,BTC/USDT,31302.38422669,31478.52104731,31261.56319867,31435.90014198,1530861.87519875,48.78532076
1611516600,2021-01-24 19:30:00,BTC/USDT,31153.13982811,31357.93530365,30923.06155074,31303.94953227,1712629.4524745,55.01486173
1611514800,2021-01-24 19:00:00,BTC/USDT,31811.17909702,31838.30562825,31083.01443142,31152.93795965,2488602.30200139,79.39700933
1611513000,2021-01-24 18:30:00,BTC/USDT,31801.59028275,31930,31788.02065468,31820.68842151,80134.09749326,2.51612712
1611511200,2021-01-24 18:00:00,BTC/USDT,31856.76040481,31951.12506445,31792.56159501,31822.77102185,359168.72109189,11.28132899
1611509400,2021-01-24 17:30:00,BTC/USDT,31815.92635785,31972.49020386,31808.93420023,31880.45318976,374168.3172243,11.72436277
1611507600,2021-01-24 17:00:00,BTC/USDT,31721.34084864,31949.31961887,31657.46250001,31817.30126543,511748.3807074,16.08563449
1611505800,2021-01-24 16:30:00,BTC/USDT,31675.00000001,31830.12506205,31555,31754,507901.7599777,16.01526693
1611504000,2021-01-24 16:00:00,BTC/USDT,31962.52681191,32148.60916816,31600,31679,939531.39537343,29.55898448
1611502200,2021-01-24 15:30:00,BTC/USDT,32146.95272581,32254.88669286,31900,31931.15143037,677290.67759589,21.11719011
1611500400,2021-01-24 15:00:00,BTC/USDT,32059.3,32197.19754824,32037.46920172,32137.56525847,553181.93942908,17.22378871
1611498600,2021-01-24 14:30:00,BTC/USDT,32235.81171935,32281.79412091,31900,32061.68354165,1436641.88364108,44.74530446
1611496800,2021-01-24 14:00:00,BTC/USDT,32191.91896186,32345.32353103,32180.00000001,32248.70699954,322527.81041915,9.99199142
1611495000,2021-01-24 13:30:00,BTC/USDT,32298.68312614,32372.36466245,32120,32226.27953479,770081.56142007,23.88780018
1611493200,2021-01-24 13:00:00,BTC/USDT,32365.75635703,32406.54317913,32230.61179796,32293.28961204,681050.93053901,21.06035209
1611491400,2021-01-24 12:30:00,BTC/USDT,32569.47247715,32571.02537855,32242.34127441,32364.43303734,835075.30217354,25.79397285
1611489600,2021-01-24 12:00:00,BTC/USDT,32822.2423875,32933.80394497,32500,32582.31493145,676824.44173982,20.73189618
1611487800,2021-01-24 11:30:00,BTC/USDT,32786.07056075,32872.74362332,32715.61656477,32822.39235,240418.51150887,7.33553792
1611486000,2021-01-24 11:00:00,BTC/USDT,32678.30978305,32875.4764,32678.30978305,32773.47953961,363296.39569517,11.08388149
1611484200,2021-01-24 10:30:00,BTC/USDT,32521.04806684,32696.51839689,32508.39674413,32676.8242525,373698.78307154,11.45634133
1611482400,2021-01-24 10:00:00,BTC/USDT,32648.48331391,32673.55057366,32479.4,32516.92544975,217856.98765032,6.68806007
1611480600,2021-01-24 09:30:00,BTC/USDT,32737.8,32749.33765835,32618.31741404,32635.85495992,173242.15214037,5.29818931
1611478800,2021-01-24 09:00:00,BTC/USDT,32632.30272275,32746.95720661,32547.80707759,32736.33675276,889982.72361783,27.26555234
1611477000,2021-01-24 08:30:00,BTC/USDT,32666.73894185,32702.56708446,32501.63976784,32679.22562256,870122.80483312,26.67402044
1611475200,2021-01-24 08:00:00,BTC/USDT,32798.35403415,32981.93307249,32622.86916016,32651.72191249,948146.46229707,28.93328109
1611473400,2021-01-24 07:30:00,BTC/USDT,32658.62142831,32807.8732,32537.92355975,32764.10523512,459060.3937235,14.05482005
1611471600,2021-01-24 07:00:00,BTC/USDT,32750.4657174,32827.10179765,32508.11035482,32649.92392374,528794.85890514,16.21954073
1611469800,2021-01-24 06:30:00,BTC/USDT,32715.76854202,32792.51814848,32582.63680271,32741.73565004,230032.52396318,7.03009358
1611468000,2021-01-24 06:00:00,BTC/USDT,32894.1831341,33057.11692568,32675.2863949,32715.55410719,321283.55745887,9.76598418
1611466200,2021-01-24 05:30:00,BTC/USDT,32854.18075088,32903.91838299,32742.42997978,32859.00942902,387144.9780767,11.79985157
1611464400,2021-01-24 05:00:00,BTC/USDT,32823.08164538,32985.02774137,32730.37027859,32848.17835625,364276.82713809,11.08393682
1611462600,2021-01-24 04:30:00,BTC/USDT,32428.77384575,32861.55158042,32368.65822126,32809.69552623,782444.85634386,24.02416961
1611460800,2021-01-24 04:00:00,BTC/USDT,32474.89460555,32595.86626055,32357.39999999,32378.991381,848417.21197505,26.1313903
1611459000,2021-01-24 03:30:00,BTC/USDT,32099.79747521,32480.07625898,32028.98508025,32469.33415562,328238.28710253,10.15254623
1611457200,2021-01-24 03:00:00,BTC/USDT,32114.21029128,32194.5382149,32045,32100,86295.2221346,2.68705841
1611455400,2021-01-24 02:30:00,BTC/USDT,32157.89646406,32286.36223292,32100,32100,159548.773628,4.95451607
1611453600,2021-01-24 02:00:00,BTC/USDT,31886.47152478,32200.17374742,31792.56159501,32154.03998918,724715.80391692,22.65856053
1611451800,2021-01-24 01:30:00,BTC/USDT,31981.57441379,32067.57930069,31878.8996228,31899.4,288266.39590056,9.02378423
1611450000,2021-01-24 01:00:00,BTC/USDT,31852.27529945,32072.75120328,31770.40177245,31991.28460414,316425.68828542,9.89141132
1611448200,2021-01-24 00:30:00,BTC/USDT,31900.17131412,31991.40066483,31849.22331896,31859.70471497,216400.34368822,6.77732881
1611447617,2021-01-24 00:20:17,BTC/USDT,31867,31867,31867,31867,0,0
1611446400,2021-01-24 00:00:00,BTC/USDT,32074.32819596,32074.32819596,31655,31867,430163.0635104,13.51729721
1611444600,2021-01-23 23:30:00,BTC/USDT,31946.81159197,32094.7599907,31837.6687914,32074.95375573,166854.26894586,5.21151374
1611442800,2021-01-23 23:00:00,BTC/USDT,32041.00179073,32098.51231228,31903.98828575,31948.00108212,203072.9087421,6.34902548
1611441000,2021-01-23 22:30:00,BTC/USDT,32241.7,32249.03243676,31975.51801043,32049.1086196,175361.09772509,5.46512727
1611439200,2021-01-23 22:00:00,BTC/USDT,32373.44507997,32500,32200,32225.2771921,365979.23022194,11.31709723
1611437400,2021-01-23 21:30:00,BTC/USDT,32100.06942957,32420.49725828,31827.10791961,32343.94401666,840176.10726358,26.25337576
1611435600,2021-01-23 21:00:00,BTC/USDT,32192.02005135,32256.49934126,32099.4449904,32127,746615.29611844,23.21818946
1611433800,2021-01-23 20:30:00,BTC/USDT,32217.84260542,32217.84260542,32038.71990127,32192.52051885,776691.2620571,24.16460534
1611432000,2021-01-23 20:00:00,BTC/USDT,32362.2118251,32373.27081632,32138.41490171,32186.02555917,1196274.37642315,37.15297188
1611430200,2021-01-23 19:30:00,BTC/USDT,32243.43165383,32485.9532,32226.54744178,32344.08144933,520847.89196088,16.12141714
1611428400,2021-01-23 19:00:00,BTC/USDT,32169.2887541,32367.0625584,32150.21744751,32309.873988,440161.8514974,13.64162478
1611426600,2021-01-23 18:30:00,BTC/USDT,31928.77205196,32199.92980838,31886.39641564,32172.50550849,632791.76233751,19.7220701
1611424800,2021-01-23 18:00:00,BTC/USDT,32220.63579839,32330.5653275,31850.25093443,31948.37420381,980765.06924392,30.6079535
1611423000,2021-01-23 17:30:00,BTC/USDT,32128.93515784,32391.38081168,32079.91016533,32199.19546639,125810.51724576,3.90170818
1611421200,2021-01-23 17:00:00,BTC/USDT,32122.99161448,32181.70408736,32050,32116.08591376,272388.23344492,8.47664218
1611419400,2021-01-23 16:30:00,BTC/USDT,32153.29903579,32302.87830236,32051.60265002,32115.23969801,325373.48601368,10.12007122
1611417600,2021-01-23 16:00:00,BTC/USDT,31868.10110239,32147.35991771,31760,32130.23213057,383618.03122396,12.01696642
1611415800,2021-01-23 15:30:00,BTC/USDT,32067.22335014,32095.18627109,31860.8604064,31860.8604064,490874.84388001,15.35523728
1611414000,2021-01-23 15:00:00,BTC/USDT,31690.78521798,32158.44792118,31638.06531171,32076.58962024,572685.22825017,17.95366116
1611412200,2021-01-23 14:30:00,BTC/USDT,31894.51588758,31912.10915165,31619.28403454,31714.46094535,250817.31823094,7.89414593
1611410400,2021-01-23 14:00:00,BTC/USDT,31870,31976.83092432,31676.56219578,31878.45222893,366314.56463255,11.52894002
1611408600,2021-01-23 13:30:00,BTC/USDT,31943.88369112,32309.5739135,31843.88367114,31879.64413806,576974.38150736,18.00142211
1611406800,2021-01-23 13:00:00,BTC/USDT,31647.95876782,31969.53978441,31312.27305874,31947.28239193,2605258.18568848,82.47983612
1611405000,2021-01-23 12:30:00,BTC/USDT,31725.51626871,31900,31626.92373178,31647.95876782,1747396.67628353,55.08163378
1611403200,2021-01-23 12:00:00,BTC/USDT,31601.70145424,31978.66508451,31496.59947468,31709.38436701,1084313.98433787,34.13195593
1611401400,2021-01-23 11:30:00,BTC/USDT,31725,31863.29334684,31529.79568079,31633.43810004,510856.13173102,16.10399511
1611399600,2021-01-23 11:00:00,BTC/USDT,32333.88728023,32523.40449668,31663.84220277,31735.01227559,1695968.09757664,53.05121274
1611397800,2021-01-23 10:30:00,BTC/USDT,32290.06104304,32439.50383999,32191.7834,32330.38577044,595376.18958211,18.41728845
1611396000,2021-01-23 10:00:00,BTC/USDT,32455.81266571,32513.11302558,32206.8326988,32288.57940244,714182.8378621,22.08186579
1611394200,2021-01-23 09:30:00,BTC/USDT,32531.82593491,32785.03715,32353.52966425,32465.82110112,1600757.63678579,49.23301222
1611392400,2021-01-23 09:00:00,BTC/USDT,32945.35275712,33086.1543,32454.64000001,32505.97408281,584484.5381571,17.85444471
1611390600,2021-01-23 08:30:00,BTC/USDT,32902.20888945,32987.9102302,32629.02742169,32945.35275712,246232.78174192,7.50599454
1611388800,2021-01-23 08:00:00,BTC/USDT,32911.54165064,32991.2047666,32569.83620966,32902.20888945,1018734.36344139,31.10270576
1611387000,2021-01-23 07:30:00,BTC/USDT,33046.79990285,33132.34213593,32665.66509192,32911.54165064,582142.02103865,17.74516224
1611385200,2021-01-23 07:00:00,BTC/USDT,32821.90677724,33116.31279999,32690.75385736,33065,805760.8726216,24.56094122
1611383400,2021-01-23 06:30:00,BTC/USDT,33141.89421535,33145.92332546,32785.45140819,32795,773337.29955535,23.41189477
1611381600,2021-01-23 06:00:00,BTC/USDT,33330.77235528,33431.78722363,33051.57689593,33141.89421535,1383676.67931798,41.60248891
1611379800,2021-01-23 05:30:00,BTC/USDT,32403.36747417,33357.1632813,32375.00000001,33349.37973464,1038887.54730099,31.4532684
